CustomerKey,FirstName,MiddleName,LastName,CountryName,DateFirstPurchase,SalesOrderNumber,OrderDate,SalesAmount,OrderElapsedDays
26755,Brendan,,Jai,Australia,2013-12-14,SO73037,2013-12-14 00:00:00.000,123.98,0
26793,Jesse,M,Nelson,United States,2013-11-18,SO71035,2013-11-18 00:00:00.000,88.97,0
20139,Connor,,Wright,United States,2013-05-04,SO57446,2013-05-04 00:00:00.000,69.99,0
26016,Fernando,,King,United States,2011-10-17,SO70582,2013-11-11 00:00:00.000,1308.31,756
22006,Jon,,Nara,Australia,2013-03-18,SO54591,2013-03-18 00:00:00.000,42.28,0
23751,Lacey,L,Lal,United Kingdom,2013-03-11,SO54248,2013-03-11 00:00:00.000,1155.48,0
13430,Edward,,Griffin,United States,2013-03-22,SO54860,2013-03-22 00:00:00.000,30.97,0
22799,Riley,,Alexander,United Kingdom,2013-11-23,SO71387,2013-11-23 00:00:00.000,34.98,0
14073,Gabriel,C,Alexander,Australia,2013-02-13,SO68815,2013-10-21 00:00:00.000,117.96,250
15418,Angel,E,Kelly,Canada,2013-04-17,SO60909,2013-06-26 00:00:00.000,119.98,70
26657,Lucas,E,Hughes,Australia,2012-07-09,SO51470,2013-01-15 00:00:00.000,574.98,190
17526,Tristan,J,Gonzales,United States,2013-04-02,SO55525,2013-04-02 00:00:00.000,4.99,0
23490,Nicholas,S,Wilson,United States,2013-05-13,SO57915,2013-05-13 00:00:00.000,43.97,0
14566,Kaylee,R,Mitchell,Canada,2013-04-17,SO67378,2013-09-29 00:00:00.000,126.94,165
24978,Kaylee,,Stewart,United States,2013-07-14,SO62104,2013-07-14 00:00:00.000,155.08,0
21743,Theresa,,Rubio,United States,2013-04-29,SO56973,2013-04-29 00:00:00.000,49.97,0
12003,Audrey,V,Munoz,Australia,2011-11-06,SO46175,2011-11-06 00:00:00.000,3374.99,0
27636,Paige,,Murphy,United States,2011-01-11,SO43749,2011-01-11 00:00:00.000,3578.27,0
15093,Johnny,,Moyer,France,2012-07-19,SO48952,2012-07-19 00:00:00.000,2443.35,0
24010,Walter,N,Alvarez,France,2013-11-18,SO71090,2013-11-18 00:00:00.000,565.47,0
14214,Robyn,,Munoz,Australia,2012-08-14,SO63604,2013-08-04 00:00:00.000,2294.99,355
22365,Sebastian,C,Richardson,United States,2013-02-07,SO52382,2013-02-07 00:00:00.000,32.28,0
17315,Carolyn,L,Munoz,Australia,2011-03-03,SO60609,2013-06-21 00:00:00.000,2452.34,841
22958,Brandy,B,Fernandez,Australia,2012-06-12,SO48557,2012-06-12 00:00:00.000,2443.35,0
14450,Kevin,R,Butler,United States,2013-05-23,SO58505,2013-05-23 00:00:00.000,180.98,0
17449,Jackson,H,Adams,United States,2013-03-12,SO54279,2013-03-12 00:00:00.000,4.99,0
16422,Kurt,S,Xu,Germany,2012-06-10,SO48521,2012-06-10 00:00:00.000,2181.5625,0
17199,Dennis,R,Zhou,Germany,2012-09-10,SO49671,2012-09-10 00:00:00.000,2181.5625,0
23665,Crystal,A,Yang,Australia,2012-09-06,SO49636,2012-09-06 00:00:00.000,2443.35,0
12242,Gilbert,,Liang,Australia,2011-12-16,SO59965,2013-06-11 00:00:00.000,573.98,543
15086,Latasha,M,Dominguez,France,2012-07-15,SO48930,2012-07-15 00:00:00.000,2181.5625,0
14073,Gabriel,C,Alexander,Australia,2013-02-13,SO52677,2013-02-13 00:00:00.000,38.88,0
16888,Arianna,A,Hughes,United States,2013-02-08,SO52450,2013-02-08 00:00:00.000,1754.98,0
18244,Lindsay,,Chande,Australia,2011-05-20,SO51440,2013-01-13 00:00:00.000,2443.35,604
12637,Leonard,L,Nath,United Kingdom,2012-09-08,SO49650,2012-09-08 00:00:00.000,2049.0982,0
22858,Deborah,,Tang,Australia,2014-01-16,SO74723,2014-01-16 00:00:00.000,4.99,0
29433,Thomas,M,King,United Kingdom,2013-04-05,SO55723,2013-04-05 00:00:00.000,1289.33,0
12621,Barry,D,Martinez,France,2011-09-25,SO53877,2013-03-05 00:00:00.000,2329.98,527
19789,Gloria,L,Munoz,Australia,2011-09-13,SO57234,2013-04-30 00:00:00.000,2479.94,595
16581,Kenneth,,Becker,France,2013-10-25,SO69119,2013-10-25 00:00:00.000,50.23,0
16588,Andre,,Martinez,United Kingdom,2012-04-30,SO48093,2012-04-30 00:00:00.000,2181.5625,0
16454,Marco,,Suri,United Kingdom,2013-02-12,SO52640,2013-02-12 00:00:00.000,39.98,0
19989,Ethan,,Thompson,Canada,2011-08-22,SO63415,2013-08-01 00:00:00.000,1120.49,710
23290,Angelica,L,Bennett,Canada,2014-01-11,SO74570,2014-01-11 00:00:00.000,7.28,0
19975,Brittney,W,Zhang,Australia,2011-10-09,SO61160,2013-06-29 00:00:00.000,2478.34,629
16613,Cassie,S,Sutton,Australia,2013-03-21,SO54772,2013-03-21 00:00:00.000,34.89,0
15075,Alexa,,Kelly,United Kingdom,2013-02-23,SO70977,2013-11-17 00:00:00.000,4.99,267
15220,Micah,J,Liu,Australia,2012-11-24,SO69064,2013-10-24 00:00:00.000,2334.98,334
13605,Gerrit,Jan,Straatsma,France,2012-01-21,SO62625,2013-07-22 00:00:00.000,2398.05,548
28806,Randall,H,Hernandez,United States,2013-03-21,SO54776,2013-03-21 00:00:00.000,63.97,0
14984,Regina,M,Vance,United Kingdom,2011-07-15,SO74108,2013-12-28 00:00:00.000,2343.96,897
21603,Seth,,Barnes,United States,2013-02-03,SO52208,2013-02-03 00:00:00.000,567.76,0
26592,Brenda,,Lopez,Australia,2013-05-26,SO58643,2013-05-26 00:00:00.000,78.98,0
27930,Clarence,A,Sharma,Germany,2013-04-01,SO55486,2013-04-01 00:00:00.000,36.27,0
28448,Katherine,P,Campbell,United Kingdom,2013-10-03,SO67676,2013-10-03 00:00:00.000,21.49,0
12384,Jacquelyn,C,Gutierrez,Germany,2012-08-16,SO56016,2013-04-10 00:00:00.000,578.46,237
26465,Andrea,,Evans,United States,2013-03-14,SO54390,2013-03-14 00:00:00.000,27.28,0
21017,Leslie,E,Romero,France,2013-01-12,SO51439,2013-01-12 00:00:00.000,578.46,0
25161,Isabella,,Flores,United States,2013-05-25,SO58634,2013-05-25 00:00:00.000,2438.06,0
14022,Taylor,,Lee,United States,2012-02-11,SO47177,2012-02-11 00:00:00.000,1000.4375,0
14667,Olivia,L,Alexander,Australia,2012-09-24,SO65613,2013-09-02 00:00:00.000,2439.99,343
17552,Julia,S,Howard,United States,2013-11-14,SO70798,2013-11-14 00:00:00.000,2357.28,0
13365,Luke,,Shan,United States,2013-09-11,SO66184,2013-09-11 00:00:00.000,24.27,0
18672,Anthony,,Lewis,United States,2013-08-22,SO64751,2013-08-22 00:00:00.000,128.97,0
22507,Louis,J,Wang,Germany,2013-06-24,SO60801,2013-06-24 00:00:00.000,48.97,0
20858,Damien,,Stone,France,2013-08-30,SO65449,2013-08-30 00:00:00.000,1155.48,0
11877,Alexis,,Diaz,United States,2013-10-05,SO67814,2013-10-05 00:00:00.000,35.00,0
13956,Dawn,A,Ma,Australia,2013-08-11,SO68812,2013-10-21 00:00:00.000,32.27,71
22666,Mayra,,Srini,Germany,2013-06-16,SO60259,2013-06-16 00:00:00.000,574.98,0
18561,Carol,A,Torres,United States,2013-12-27,SO74064,2013-12-27 00:00:00.000,2389.96,0
19404,Nicole,L,Moore,United States,2013-12-25,SO73892,2013-12-25 00:00:00.000,4.99,0
21042,Jon,R,Liang,Germany,2013-10-29,SO69645,2013-10-29 00:00:00.000,1155.48,0
23391,Joanna,,Moreno,United States,2013-09-21,SO66823,2013-09-21 00:00:00.000,613.45,0
15328,Fernando,,Jackson,United States,2012-03-15,SO47561,2012-03-15 00:00:00.000,782.99,0
19956,Susan,,She,Australia,2011-09-26,SO60880,2013-06-25 00:00:00.000,2482.23,638
20176,Antonio,,Alexander,Germany,2013-10-01,SO67528,2013-10-01 00:00:00.000,32.28,0
25265,Hannah,J,Smith,Canada,2013-03-19,SO54683,2013-03-19 00:00:00.000,54.98,0
22757,Savannah,J,Peterson,United States,2014-01-16,SO74731,2014-01-16 00:00:00.000,94.46,0
22314,Brandy,,Patel,France,2013-08-01,SO63398,2013-08-01 00:00:00.000,84.47,0
28780,Melissa,L,Griffin,United States,2013-06-13,SO60048,2013-06-13 00:00:00.000,7.95,0
11566,April,L,Shan,France,2013-01-28,SO55171,2013-03-28 00:00:00.000,27.77,59
17732,Allen,L,Rodriguez,Australia,2011-04-07,SO62274,2013-07-16 00:00:00.000,1174.48,831
11534,Cameron,M,Lewis,United States,2011-09-18,SO52762,2013-02-14 00:00:00.000,2341.46,515
29225,Matthew,,Lee,United States,2011-07-31,SO45259,2011-07-31 00:00:00.000,3578.27,0
26190,Arthur,,Suri,Australia,2012-04-17,SO68448,2013-10-15 00:00:00.000,1149.47,546
25615,Destiny,G,Hall,United Kingdom,2013-02-16,SO52881,2013-02-16 00:00:00.000,574.98,0
14694,Haley,,Parker,United Kingdom,2013-03-07,SO54005,2013-03-07 00:00:00.000,78.98,0
12931,Ann,M,Fernandez,United States,2013-02-04,SO52215,2013-02-04 00:00:00.000,8.99,0
28666,Kelvin,R,Zhu,United States,2011-05-08,SO44617,2011-05-08 00:00:00.000,3578.27,0
18234,Alexandria,D,Russell,United States,2013-10-07,SO67955,2013-10-07 00:00:00.000,1754.98,0
13865,Mariah,,Foster,United States,2012-07-31,SO49171,2012-07-31 00:00:00.000,2181.5625,0
27410,Brianna,B,Patterson,United States,2013-05-19,SO58259,2013-05-19 00:00:00.000,23.78,0
12679,Stacy,,Gill,Australia,2013-03-13,SO59587,2013-06-06 00:00:00.000,3.99,85
13097,Dalton,E,Hughes,United States,2013-04-08,SO55908,2013-04-08 00:00:00.000,21.98,0
18788,Madison,L,Thompson,Canada,2013-11-21,SO71253,2013-11-21 00:00:00.000,2351.96,0
25590,Naomi,E,Gill,Germany,2013-12-12,SO72949,2013-12-12 00:00:00.000,583.97,0
24293,Anna,,Rivera,United States,2013-01-28,SO51892,2013-01-28 00:00:00.000,34.89,0
11107,Bianca,,Lin,Australia,2011-05-01,SO44574,2011-05-01 00:00:00.000,3374.99,0
23759,Clinton,,Alonso,Germany,2013-01-21,SO51572,2013-01-21 00:00:00.000,2475.95,0
21260,Ariana,A,Howard,United States,2013-09-27,SO67166,2013-09-27 00:00:00.000,14.98,0
12070,Luke,J,Ross,United States,2013-11-27,SO73959,2013-12-26 00:00:00.000,49.99,29
11772,Cameron,M,Moore,United States,2011-10-08,SO45867,2011-10-08 00:00:00.000,3578.27,0
11019,Luke,L,Lal,Canada,2013-02-12,SO62659,2013-07-23 00:00:00.000,37.29,161
21598,Chloe,E,Perez,United States,2013-11-14,SO70816,2013-11-14 00:00:00.000,1120.49,0
14779,Henry,A,Fernandez,France,2012-04-15,SO68483,2013-10-16 00:00:00.000,819.48,549
27364,Cedric,,Li,Australia,2013-03-01,SO53673,2013-03-01 00:00:00.000,78.98,0
23220,Roy,P,Malhotra,United Kingdom,2013-03-26,SO55091,2013-03-26 00:00:00.000,1174.48,0
13009,Mindy,J,She,Australia,2013-09-17,SO67425,2013-09-30 00:00:00.000,39.98,13
19244,Sebastian,,Ward,United States,2013-05-02,SO57330,2013-05-02 00:00:00.000,133.49,0
16704,Karla,K,Chavez,Australia,2013-06-25,SO60848,2013-06-25 00:00:00.000,53.99,0
23703,Jacqueline,E,Sanchez,United States,2013-10-12,SO68215,2013-10-12 00:00:00.000,34.98,0
22486,Jimmy,E,Ruiz,Germany,2013-03-21,SO54817,2013-03-21 00:00:00.000,588.96,0
15664,Jill,,Vazquez,Germany,2012-02-01,SO71292,2013-11-22 00:00:00.000,588.96,660
16167,Devin,J,Moore,Australia,2013-08-16,SO64304,2013-08-16 00:00:00.000,32.60,0
11253,José,M,Hernandez,Canada,2013-03-01,SO61927,2013-07-11 00:00:00.000,2.29,132
15684,Tyrone,,Suarez,Germany,2012-03-09,SO56539,2013-04-20 00:00:00.000,2442.54,407
12174,Charles,,Phillips,United States,2011-12-06,SO54863,2013-03-22 00:00:00.000,2294.99,472
24273,Monique,R,Sanz,Australia,2012-10-10,SO50028,2012-10-10 00:00:00.000,2181.5625,0
24773,Grace,H,Stewart,Canada,2013-04-16,SO56296,2013-04-16 00:00:00.000,7.28,0
28750,Andy,K,Romero,France,2012-06-20,SO48635,2012-06-20 00:00:00.000,2049.0982,0
16483,Warren,S,Jai,Australia,2011-01-02,SO71266,2013-11-21 00:00:00.000,539.99,1054
12542,Preston,C,Patel,France,2014-01-11,SO74583,2014-01-11 00:00:00.000,8.99,0
14464,Elizabeth,J,Price,United States,2012-12-15,SO50953,2012-12-15 00:00:00.000,1000.4375,0
23253,Brooke,H,Bell,Canada,2013-07-09,SO61812,2013-07-09 00:00:00.000,39.98,0
17220,Glenn,R,Wang,Germany,2012-09-01,SO64963,2013-08-26 00:00:00.000,2340.23,359
22015,Mary,,Turner,Canada,2013-07-08,SO61753,2013-07-08 00:00:00.000,4.99,0
12123,Wesley,A,Liang,United Kingdom,2012-02-10,SO71214,2013-11-20 00:00:00.000,659.44,649
22484,Kristy,,Ruiz,France,2013-07-30,SO63114,2013-07-30 00:00:00.000,589.96,0
24691,Meredith,G,Carlson,Germany,2013-05-27,SO58748,2013-05-27 00:00:00.000,3.99,0
26110,James,,Alexander,United States,2011-12-11,SO46476,2011-12-11 00:00:00.000,3374.99,0
13508,Cassandra,T,Sanchez,France,2013-02-04,SO52246,2013-02-04 00:00:00.000,128.97,0
12239,Alberto,,Ramos,United Kingdom,2012-03-23,SO73331,2013-12-17 00:00:00.000,2428.05,634
11387,Megan,C,Ramirez,United Kingdom,2011-07-26,SO55493,2013-04-01 00:00:00.000,1228.83,615
14447,Madison,,Alexander,United States,2012-11-16,SO61904,2013-07-10 00:00:00.000,2384.96,236
11991,Frederick,,Martinez,Australia,2011-11-01,SO61913,2013-07-10 00:00:00.000,2319.99,617
15750,Kaitlin,,Martinez,United States,2012-09-08,SO49657,2012-09-08 00:00:00.000,782.99,0
11690,Caroline,,Butler,United States,2011-10-25,SO56835,2013-04-26 00:00:00.000,2325.96,549
15984,Nathan,D,Wright,United States,2012-12-12,SO67127,2013-09-26 00:00:00.000,2341.97,288
28351,Donald,L,Rodriguez,Australia,2013-07-19,SO62470,2013-07-19 00:00:00.000,574.98,0
11907,Sarah,,Garcia,Australia,2011-09-28,SO62530,2013-07-20 00:00:00.000,2438.06,661
11773,Gavin,E,Diaz,United States,2011-10-23,SO57228,2013-04-30 00:00:00.000,2405.47,555
17203,Christine,W,Raje,United Kingdom,2012-06-10,SO70916,2013-11-16 00:00:00.000,2406.00,524
17956,Jaime,,Gomez,France,2011-01-20,SO43796,2011-01-20 00:00:00.000,699.0982,0
29218,Brandon,T,Moore,United States,2013-08-30,SO65407,2013-08-30 00:00:00.000,37.97,0
16000,Gabrielle,H,Ramirez,Canada,2013-08-09,SO63927,2013-08-09 00:00:00.000,2394.89,0
18057,Logan,A,Washington,United States,2013-09-02,SO65622,2013-09-02 00:00:00.000,1700.99,0
15332,Jason,F,Sharma,United States,2013-11-27,SO71649,2013-11-27 00:00:00.000,39.98,0
17855,Ronald,,Lopez,United Kingdom,2013-05-25,SO73213,2013-12-16 00:00:00.000,149.98,205
20913,Wesley,,Liu,Germany,2012-11-01,SO50377,2012-11-01 00:00:00.000,782.99,0
24873,Alisha,W,Li,Germany,2013-11-27,SO71633,2013-11-27 00:00:00.000,548.98,0
11287,Henry,B,Garcia,Canada,2013-01-29,SO60201,2013-06-15 00:00:00.000,23.78,137
16829,Wayne,C,Lal,United Kingdom,2012-05-07,SO64070,2013-08-12 00:00:00.000,2348.96,462
19450,Keith,,Lal,Germany,2011-10-12,SO53130,2013-02-21 00:00:00.000,1188.46,498
13182,Jeremy,L,Bennett,United States,2013-09-22,SO72440,2013-12-06 00:00:00.000,120.00,75
16927,Rebekah,A,Gonzalez,Australia,2013-02-17,SO75094,2014-01-28 00:00:00.000,7.95,345
22542,Teresa,,Alvarez,France,2013-10-24,SO69051,2013-10-24 00:00:00.000,23.78,0
25553,Brett,D,Srini,United Kingdom,2013-11-07,SO70307,2013-11-07 00:00:00.000,1120.49,0
18130,Kaitlyn,D,Mitchell,Germany,2012-01-08,SO63880,2013-08-09 00:00:00.000,2359.46,579
12664,Krista,,Gill,United Kingdom,2013-05-12,SO68060,2013-10-09 00:00:00.000,8.99,150
11330,Ryan,M,Thompson,Canada,2013-02-12,SO58084,2013-05-16 00:00:00.000,63.97,93
16108,Bryce,E,Howard,United States,2013-10-19,SO68715,2013-10-19 00:00:00.000,633.96,0
11227,Marshall,D,Chavez,United States,2011-08-03,SO45359,2011-08-03 00:00:00.000,3578.27,0
27956,Terrence,,Jai,United Kingdom,2013-02-21,SO53131,2013-02-21 00:00:00.000,553.97,0
27707,Colleen,,Raji,Australia,2013-09-15,SO66416,2013-09-15 00:00:00.000,561.48,0
14523,Lydia,M,Fernandez,Australia,2012-09-16,SO49732,2012-09-16 00:00:00.000,2071.4196,0
21257,Evelyn,S,Subram,Australia,2012-02-01,SO68329,2013-10-13 00:00:00.000,1700.99,620
15825,Angela,W,Simmons,United States,2014-01-14,SO74669,2014-01-14 00:00:00.000,39.98,0
11498,Arturo,C,Sun,Canada,2013-02-28,SO55158,2013-03-28 00:00:00.000,78.98,28
18282,Candace,,Kapoor,Australia,2013-02-13,SO66519,2013-09-17 00:00:00.000,8.99,216
29226,Katherine,A,Lee,United States,2013-07-18,SO62354,2013-07-18 00:00:00.000,38.98,0
11112,Crystal,C,Wang,Australia,2011-05-25,SO55860,2013-04-07 00:00:00.000,2500.97,683
27742,Devin,H,Jones,United States,2013-11-03,SO69960,2013-11-03 00:00:00.000,21.49,0
16444,Erika,,Carlson,United Kingdom,2012-03-25,SO47627,2012-03-25 00:00:00.000,2443.35,0
19901,Ronald,A,Sara,Germany,2011-12-13,SO68278,2013-10-13 00:00:00.000,2316.97,670
17561,Samantha,,White,United States,2013-07-23,SO62687,2013-07-23 00:00:00.000,1735.98,0
13335,Alyssa,S,Barnes,United States,2013-11-30,SO72037,2013-11-30 00:00:00.000,71.97,0
22578,Juan,P,Vazquez,Australia,2012-05-09,SO60368,2013-06-17 00:00:00.000,553.97,404
12615,Nathan,,Hill,United Kingdom,2012-08-10,SO61604,2013-07-06 00:00:00.000,2341.97,330
19368,Lindsay,A,Anand,Germany,2013-11-14,SO70787,2013-11-14 00:00:00.000,32.28,0
16043,Mathew,L,Romero,United Kingdom,2013-05-13,SO72474,2013-12-06 00:00:00.000,39.98,207
16358,Samuel,L,Jai,Canada,2013-03-08,SO54082,2013-03-08 00:00:00.000,39.99,0
14471,Gabriel,R,Gonzalez,United States,2012-12-01,SO50805,2012-12-01 00:00:00.000,1000.4375,0
18099,Marcus,M,Edwards,United States,2013-06-10,SO59853,2013-06-10 00:00:00.000,4.99,0
14991,Edwin,,Zhao,United Kingdom,2011-07-19,SO62512,2013-07-20 00:00:00.000,777.34,732
22091,Kayla,,Griffin,United States,2013-04-25,SO56791,2013-04-25 00:00:00.000,548.98,0
26888,Bruce,E,Fernandez,United Kingdom,2013-12-15,SO73146,2013-12-15 00:00:00.000,38.98,0
17211,Virginia,,Rodriguez,France,2013-02-14,SO52748,2013-02-14 00:00:00.000,47.94,0
15306,Victoria,,Sanchez,United States,2014-01-02,SO74293,2014-01-02 00:00:00.000,89.97,0
22177,Meghan,L,Suarez,Australia,2013-07-13,SO62024,2013-07-13 00:00:00.000,24.27,0
11330,Ryan,M,Thompson,Canada,2013-02-12,SO60200,2013-06-15 00:00:00.000,58.47,123
27659,Jesse,,Lopez,United States,2013-01-28,SO51889,2013-01-28 00:00:00.000,75.48,0
11330,Ryan,M,Thompson,Canada,2013-02-12,SO57792,2013-05-11 00:00:00.000,7.95,88
24767,Lauren,,Jackson,United States,2013-08-31,SO65468,2013-08-31 00:00:00.000,86.58,0
17778,Kari,W,Prasad,France,2012-10-17,SO66057,2013-09-09 00:00:00.000,751.34,327
15541,Zoe,J,Morris,United States,2013-08-22,SO64754,2013-08-22 00:00:00.000,61.96,0
18583,Luis,,Kumar,United States,2013-02-08,SO52432,2013-02-08 00:00:00.000,119.98,0
17545,Wyatt,,Ross,United States,2013-11-17,SO70988,2013-11-17 00:00:00.000,2341.97,0
22176,Alejandro,M,Yang,Australia,2013-07-05,SO61540,2013-07-05 00:00:00.000,100.46,0
14974,K.,,Saravan,United Kingdom,2013-03-31,SO73609,2013-12-21 00:00:00.000,118.96,265
12030,Ana,,Washington,United States,2011-11-06,SO62858,2013-07-26 00:00:00.000,2391.96,628
27058,Nathan,K,Butler,United States,2012-08-05,SO49231,2012-08-05 00:00:00.000,2049.0982,0
17082,Morgan,W,Smith,Germany,2012-08-18,SO52850,2013-02-16 00:00:00.000,1709.98,182
17709,Martin,,Raman,United Kingdom,2013-03-23,SO54916,2013-03-23 00:00:00.000,48.97,0
27103,Chloe,M,Brooks,United States,2012-09-22,SO49768,2012-09-22 00:00:00.000,2049.0982,0
11300,Fernando,,Barnes,Canada,2013-01-31,SO60130,2013-06-14 00:00:00.000,8.99,134
15112,Alicia,,Luo,France,2013-02-11,SO52596,2013-02-11 00:00:00.000,94.48,0
20976,Jaclyn,,Kumar,France,2013-08-01,SO63390,2013-08-01 00:00:00.000,60.47,0
26533,Xavier,L,Mitchell,Canada,2012-08-29,SO49564,2012-08-29 00:00:00.000,1000.4375,0
19270,Shawn,,Shen,Australia,2011-08-04,SO51367,2013-01-08 00:00:00.000,548.98,523
14967,Bridget,,Xu,Germany,2011-11-15,SO46245,2011-11-15 00:00:00.000,3578.27,0
11091,Dalton,,Perez,Canada,2013-01-29,SO64475,2013-08-18 00:00:00.000,31.27,201
19424,Terrance,I,Smith,United Kingdom,2012-07-07,SO51548,2013-01-20 00:00:00.000,2511.32,197
12345,Alison,J,Raje,Australia,2013-03-31,SO74587,2014-01-12 00:00:00.000,3.99,287
11300,Fernando,,Barnes,Canada,2013-01-31,SO63771,2013-08-07 00:00:00.000,28.48,188
20376,Destiny,,Lewis,United States,2013-04-26,SO56834,2013-04-26 00:00:00.000,2475.95,0
12936,Renee,C,Moreno,Canada,2013-09-25,SO68700,2013-10-19 00:00:00.000,123.98,24
29443,Gabriel,R,Phillips,United Kingdom,2013-06-26,SO60919,2013-06-26 00:00:00.000,88.98,0
20242,Christopher,M,Thomas,Australia,2011-10-09,SO60102,2013-06-13 00:00:00.000,2490.18,613
14483,Nicole,A,Henderson,United States,2013-05-16,SO58097,2013-05-16 00:00:00.000,39.98,0
21428,Jada,A,Brooks,United States,2013-11-22,SO71339,2013-11-22 00:00:00.000,1155.48,0
17659,Jodi,A,Tang,United States,2013-08-04,SO63615,2013-08-04 00:00:00.000,1709.98,0
18543,Dalton,R,Wilson,United States,2013-10-09,SO68079,2013-10-09 00:00:00.000,1735.98,0
22448,Cindy,,Weber,France,2013-02-21,SO53083,2013-02-21 00:00:00.000,2479.94,0
13106,Ebony,,Munoz,Australia,2012-06-16,SO70730,2013-11-13 00:00:00.000,2374.98,515
18852,Allison,B,Sanders,Canada,2013-08-08,SO63845,2013-08-08 00:00:00.000,123.98,0
15671,Lawrence,,Torres,United Kingdom,2013-02-28,SO64822,2013-08-23 00:00:00.000,24.27,176
17100,Vincent,M,Wang,Germany,2013-09-23,SO66912,2013-09-23 00:00:00.000,95.94,0
28562,Phillip,G,Martinez,France,2012-03-17,SO70369,2013-11-08 00:00:00.000,1147.77,601
18445,Colin,J,Li,Australia,2013-06-11,SO59912,2013-06-11 00:00:00.000,21.49,0
29075,Jack,R,Wright,United States,2013-04-02,SO55515,2013-04-02 00:00:00.000,67.49,0
11884,Latoya,S,Shen,United States,2013-02-17,SO74157,2013-12-29 00:00:00.000,34.99,315
26676,Emily,,Jenkins,United States,2012-06-11,SO74078,2013-12-27 00:00:00.000,756.33,564
27737,Brandon,C,Taylor,United States,2013-05-22,SO58427,2013-05-22 00:00:00.000,23.78,0
12568,Stacey,,Ye,United Kingdom,2013-02-13,SO54570,2013-03-17 00:00:00.000,58.47,32
20785,Isabella,L,Taylor,United States,2013-09-05,SO65795,2013-09-05 00:00:00.000,1145.48,0
11091,Dalton,,Perez,Canada,2013-01-29,SO55572,2013-04-03 00:00:00.000,38.88,64
19381,Brandi,,Romero,France,2012-09-20,SO49758,2012-09-20 00:00:00.000,782.99,0
29273,Timothy,O,Lopez,United States,2013-08-26,SO64966,2013-08-26 00:00:00.000,63.47,0
13472,Simon,,Pearson,United States,2013-06-24,SO60813,2013-06-24 00:00:00.000,2518.98,0
21730,Noah,A,Campbell,United States,2013-12-04,SO72293,2013-12-04 00:00:00.000,17.27,0
13581,Albert,W,Blanco,United Kingdom,2011-01-04,SO59830,2013-06-09 00:00:00.000,2461.55,887
20642,Patricia,,Prasad,United States,2013-10-16,SO68508,2013-10-16 00:00:00.000,2452.34,0
12529,Isaiah,A,Allen,United States,2014-01-19,SO74838,2014-01-19 00:00:00.000,85.48,0
21026,Clifford,E,Fernandez,United Kingdom,2013-05-04,SO57454,2013-05-04 00:00:00.000,38.98,0
26760,Katherine,F,Butler,Australia,2012-09-10,SO54420,2013-03-14 00:00:00.000,539.99,185
15376,Megan,A,Sanders,Canada,2013-04-30,SO57207,2013-04-30 00:00:00.000,14.98,0
21878,Bryant,,Rana,Australia,2012-03-13,SO47551,2012-03-13 00:00:00.000,2181.5625,0
18470,Jennifer,,Taylor,Australia,2011-06-10,SO52018,2013-01-30 00:00:00.000,2443.35,600
25624,Mary,,Scott,United States,2013-05-14,SO57974,2013-05-14 00:00:00.000,38.88,0
21494,Kayla,,Gonzales,Canada,2013-08-11,SO64025,2013-08-11 00:00:00.000,7.28,0
11930,Jaclyn,M,Nara,Australia,2011-10-14,SO73253,2013-12-16 00:00:00.000,742.35,794
